# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
YYYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
2021 03 29 32595 32595.5 2559 16  0.667  1.667  0.667  0.333  0.333  0.333  0.333  1.000    3    6    3    2    2    2    2    4     3  12     73.4     73.2 2
2021 03 30 32596 32596.5 2559 17  0.000  0.667  0.333  0.000  0.667  0.333  1.667  2.000    0    3    2    0    3    2    6    7     3   9     74.6     74.5 2
2021 03 31 32597 32597.5 2559 18  2.667  2.333  2.000  1.667  1.333  2.333  1.667  3.000   12    9    7    6    5    9    6   15     9   0     72.5     72.4 2
2021 04 01 32598 32598.5 2559 19  3.000  2.667  2.333  1.000  0.333  1.000  2.000  1.333   15   12    9    4    2    4    7    5     7   0     77.9     77.8 2
2021 04 02 32599 32599.5 2559 20  1.333  0.667  0.000  0.667  1.000  3.000  2.333  0.667    5    3    0    3    4   15    9    3     5   0     71.4     71.4 2
2021 04 03 32600 32600.5 2559 21  1.000  1.333  0.667  1.000  1.000  0.333  1.000  0.667    4    5    3    4    4    2    4    3     4   4     72.2     72.2 2
2021 04 04 32601 32601.5 2559 22  1.000  0.000  0.667  0.333  1.000  0.667  0.333  0.667    4    0    3    2    4    3    2    3     3  12     72.0     72.0 2
2021 04 05 32602 32602.5 2559 23  0.667  0.333  0.333  1.667  2.333  1.000  0.667  0.333    3    2    2    6    9    4    3    2     4  11     71.7     71.8 2
2021 04 06 32603 32603.5 2559 24  0.000  0.000  0.000  0.333  0.667  0.333  1.000  0.667    0    0    0    2    3    2    4    3     2   6     71.2     71.3 2
2021 04 07 32604 32604.5 2559 25  2.000  2.333  2.667  3.667  3.667  4.333  3.000  1.000    7    9   12   22   22   32   15    4    15   0     70.5     70.7 2
2021 04 08 32605 32605.5 2559 26  1.000  0.667  0.000  1.000  1.000  0.667  1.667  1.000    4    3    0    4    4    3    6    4     4   0     70.3     70.5 2
2021 04 09 32606 32606.5 2559 27  0.333  2.000  0.000  0.667  0.333  1.000  0.000  0.333    2    7    0    3    2    4    0    2     2   0     70.5     70.8 2
2021 04 10 32607 32607.5 2560  1  0.667  0.333  0.333  0.667  1.000  2.000  0.667  1.667    3    2    2    3    4    7    3    6     4   0     70.5     70.8 2
2021 04 11 32608 32608.5 2560  2  2.000  2.333  1.667  0.667  0.667  0.667  2.000  1.667    7    9    6    3    3    3    7    6     6  10     71.9     72.2 2
2021 04 12 32609 32609.5 2560  3  1.000  0.333  0.667  1.667  1.333  2.000  1.000  0.667    4    2    3    6    5    7    4    3     4  14     74.2     74.5 2
2021 04 13 32610 32610.5 2560  4  0.333  1.000  0.667  1.333  1.333  2.000  1.333  1.667    2    4    3    5    5    7    5    6     5  19     73.2     73.6 2
2021 04 14 32611 32611.5 2560  5  0.667  1.000  0.000  1.667  1.000  1.667  2.000  3.000    3    4    0    6    4    6    7   15     6  21     73.9     74.3 2
2021 04 15 32612 32612.5 2560  6  3.000  3.333  4.667  1.000  2.333  2.000  0.667  1.333   15   18   39    4    9    7    3    5    12  25     75.5     76.0 2
2021 04 16 32613 32613.5 2560  7  2.000  2.333  2.667  2.333  3.333  3.000  5.000  4.333    7    9   12    9   18   15   48   32    19  35     74.6     75.2 2
2021 04 17 32614 32614.5 2560  8  4.333  4.667  4.667  3.667  4.333  3.667  3.000  3.667   32   39   39   22   32   22   15   22    28  15     75.3     75.9 2
2021 04 18 32615 32615.5 2560  9  3.667  3.333  3.333  3.667  2.667  2.333  3.000  3.333   22   18   18   22   12    9   15   18    17  18     75.8     76.4 2
2021 04 19 32616 32616.5 2560 10  3.333  3.667  3.000  3.333  3.000  2.667  3.333  3.333   18   22   15   18   15   12   18   18    17  36     80.4     81.1 2
2021 04 20 32617 32617.5 2560 11  2.667  3.000  2.000  3.000  1.667  2.333  3.333  3.000   12   15    7   15    6    9   18   15    12  57     82.9     83.7 2
2021 04 21 32618 32618.5 2560 12  2.000  2.333  2.333  1.667  1.667  0.667  0.667  1.000    7    9    9    6    6    3    3    4     6  46     76.9     77.7 2
2021 04 22 32619 32619.5 2560 13  1.333  1.333  1.333  1.333  1.333  0.000  0.333  2.000    5    5    5    5    5    0    2    7     4  44     77.8     78.6 2
2021 04 23 32620 32620.5 2560 14  2.667  2.667  2.000  2.000  1.000  3.000  2.667  4.333   12   12    7    7    4   15   12   32    13  37     75.3     76.1 2
2021 04 24 32621 32621.5 2560 15  2.667  2.667  1.667  2.000  1.333  1.000  1.333  2.667   12   12    6    7    5    4    5   12     8  54     76.8     77.7 2
2021 04 25 32622 32622.5 2560 16  5.000  4.000  2.667  2.667  2.667  1.667  3.333  2.000   48   27   12   12   12    6   18    7    18  55     77.7     78.7 2
2021 04 26 32623 32623.5 2560 17  4.333  4.000  3.000  1.000  1.667  0.667  0.667  1.667   32   27   15    4    6    3    3    6    12  50     78.2     79.2 2
2021 04 27 32624 32624.5 2560 18  2.667  3.000  1.333  1.333  1.000  1.000  0.333  0.333   12   15    5    5    4    4    2    2     6  55     78.4     79.4 2
2021 04 28 32625 32625.5 2560 19  1.000  0.000  0.000  0.333  0.333  0.667  0.333  0.667    4    0    0    2    2    3    2    3     2  46     76.8     77.9 2
2021 04 29 32626 32626.5 2560 20  1.000  1.333  1.000  1.000  1.333  1.000  1.333  0.333    4    5    4    4    5    4    5    2     4  37     76.9     78.0 2
2021 04 30 32627 32627.5 2560 21  0.333  1.000  0.000  1.000  0.333  2.667  2.333  1.667    2    4    0    4    2   12    9    6     5  28     72.9     74.0 2
2021 05 01 32628 32628.5 2560 22  1.333  0.000  1.000  2.000  1.333  1.333  1.000  1.333    5    0    4    7    5    5    4    5     4  10     71.6     72.7 2
2021 05 02 32629 32629.5 2560 23  3.000  2.667  3.000  1.333  0.667  2.000  1.333  1.667   15   12   15    5    3    7    5    6     8   0     72.0     73.1 2
2021 05 03 32630 32630.5 2560 24  2.000  1.000  2.000  1.667  1.000  1.000  0.333  0.667    7    4    7    6    4    4    2    3     5   0     71.6     72.8 2
2021 05 04 32631 32631.5 2560 25  1.333  0.333  0.667  1.000  0.333  0.667  1.333  0.667    5    2    3    4    2    3    5    3     3   0     70.6     71.8 2
2021 05 05 32632 32632.5 2560 26  0.333  0.333  0.000  0.333  0.000  0.000  0.333  0.667    2    2    0    2    0    0    2    3     1   0     69.5     70.7 2
2021 05 06 32633 32633.5 2560 27  1.000  0.667  0.333  0.667  1.333  1.000  0.333  0.000    4    3    2    3    5    4    2    0     3   0     70.8     72.1 2
2021 05 07 32634 32634.5 2561  1  0.000  0.333  0.000  0.333  0.667  1.000  1.000  1.000    0    2    0    2    3    4    4    4     2  10     74.5     75.9 2
2021 05 08 32635 32635.5 2561  2  0.667  0.333  0.667  1.333  1.333  0.333  0.333  0.000    3    2    3    5    5    2    2    0     3  17     75.9     77.4 2
2021 05 09 32636 32636.5 2561  3  0.000  0.333  0.333  0.333  0.667  1.333  0.333  1.333    0    2    2    2    3    5    2    5     3  20     -1.0     -1.0 2
2021 05 10 32637 32637.5 2561  4  1.000  2.000  1.333  2.000  2.000  1.333  2.000  1.333    4    7    5    7    7    5    7    5     6  34     76.5     78.0 2
2021 05 11 32638 32638.5 2561  5  1.667  1.000  0.333  0.333  0.333  0.000  0.333  0.333    6    4    2    2    2    0    2    2     2  32     76.1     77.6 2
2021 05 12 32639 32639.5 2561  6  1.000  1.000  4.000  4.333  7.000  6.667  2.000  3.000    4    4   27   32  132  111    7   15    42  33     74.7     76.3 2
2021 05 13 32640 32640.5 2561  7  2.000  1.667  1.667  1.333  2.000  1.000  1.333  2.000    7    6    6    5    7    4    5    7     6  30     74.7     76.3 2
2021 05 14 32641 32641.5 2561  8  0.333  0.667  0.667  0.000  0.333  1.000  1.333  2.000    2    3    3    0    2    4    5    7     3  26     70.9     72.4 2
2021 05 15 32642 32642.5 2561  9  3.333  1.333  2.333  1.667  1.333  1.000  0.667  1.000   18    5    9    6    5    4    3    4     7  28     73.3     74.9 2
2021 05 16 32643 32643.5 2561 10  0.667  0.000  0.667  1.333  1.333  0.667  1.667  0.667    3    0    3    5    5    3    6    3     4  13     73.2     74.9 2
2021 05 17 32644 32644.5 2561 11  0.667  1.000  1.333  1.000  1.000  2.000  2.000  2.000    3    4    5    4    4    7    7    7     5  14     74.8     76.5 2
2021 05 18 32645 32645.5 2561 12  2.667  3.667  2.667  2.333  1.667  1.000  0.667  0.333   12   22   12    9    6    4    3    2     9  28     76.4     78.2 2
2021 05 19 32646 32646.5 2561 13  1.667  0.667  1.333  0.667  1.000  0.667  1.333  2.333    6    3    5    3    4    3    5    9     5  27     75.9     77.7 2
2021 05 20 32647 32647.5 2561 14  2.667  2.000  2.333  4.333  5.333  4.000  4.000  3.333   12    7    9   32   56   27   27   18    24  20     72.3     74.0 2
2021 05 21 32648 32648.5 2561 15  2.333  1.667  2.000  1.667  1.000  1.000  1.000  0.667    9    6    7    6    4    4    4    3     5  14     73.7     75.5 2
2021 05 22 32649 32649.5 2561 16  1.333  0.667  1.000  1.000  1.000  1.000  2.000  0.667    5    3    4    4    4    4    7    3     4  19     75.6     77.5 2
2021 05 23 32650 32650.5 2561 17  0.333  1.000  0.667  1.000  0.667  0.333  0.667  1.333    2    4    3    4    3    2    3    5     3  27     79.0     81.0 2
2021 05 24 32651 32651.5 2561 18  1.333  0.333  0.000  0.667  0.333  0.333  0.333  0.000    5    2    0    3    2    2    2    0     2  31     72.7     74.5 2
2021 05 25 32652 32652.5 2561 19  0.333  0.333  0.000  0.333  0.667  1.000  0.333  1.333    2    2    0    2    3    4    2    5     2  41     83.5     85.7 2
2021 05 26 32653 32653.5 2561 20  0.667  1.000  1.000  1.000  2.667  3.000  4.667  3.000    3    4    4    4   12   15   39   15    12  41     88.0     90.3 2
2021 05 27 32654 32654.5 2561 21  4.333  3.000  4.000  3.000  2.000  2.333  2.000  1.000   32   15   27   15    7    9    7    4    14  41     83.3     85.5 2
2021 05 28 32655 32655.5 2561 22  0.333  0.667  0.000  0.333  0.667  0.333  0.333  0.000    2    3    0    2    3    2    2    0     2  31     77.4     79.5 2
2021 05 29 32656 32656.5 2561 23  0.000  0.333  0.667  2.333  2.000  1.000  2.333  1.667    0    2    3    9    7    4    9    6     5  15     76.0     78.1 2
2021 05 30 32657 32657.5 2561 24  1.000  0.667  1.000  1.333  0.667  1.000  1.667  2.333    4    3    4    5    3    4    6    9     5  26     74.4     76.5 2
2021 05 31 32658 32658.5 2561 25  0.667  0.667  0.667  0.000  0.333  0.667  0.333  0.000    3    3    3    0    2    3    2    0     2  30     81.7     84.0 2
2021 06 01 32659 32659.5 2561 26  1.000  0.333  0.000  0.000  0.000  0.000  0.000  0.000    4    2    0    0    0    0    0    0     1  22     75.2     77.3 2
2021 06 02 32660 32660.5 2561 27  0.000  0.333  0.333  0.333  2.667  2.000  1.333  1.333    0    2    2    2   12    7    5    5     4  29     76.3     78.5 2
2021 06 03 32661 32661.5 2562  1  1.667  1.667  2.333  1.667  1.333  1.333  0.667  0.000    6    6    9    6    5    5    3    0     5  31     75.5     77.7 2
2021 06 04 32662 32662.5 2562  2  1.000  1.000  0.333  1.000  1.333  1.000  1.333  1.000    4    4    2    4    5    4    5    4     4  35     77.1     79.4 2
2021 06 05 32663 32663.5 2562  3  0.333  0.667  0.333  0.333  1.333  0.333  1.333  2.000    2    3    2    2    5    2    5    7     4  38     74.4     76.6 2
2021 06 06 32664 32664.5 2562  4  2.000  1.000  0.667  0.333  0.000  0.333  1.000  1.333    7    4    3    2    0    2    4    5     3  38     77.4     79.7 2
2021 06 07 32665 32665.5 2562  5  0.667  1.333  2.333  2.000  2.667  3.333  3.000  3.667    3    5    9    7   12   18   15   22    11  49     80.8     83.2 2
2021 06 08 32666 32666.5 2562  6  2.000  2.000  1.667  0.667  0.667  0.667  1.000  0.667    7    7    6    3    3    3    4    3     4  34     79.9     82.3 2
2021 06 09 32667 32667.5 2562  7  1.333  1.333  1.000  0.333  0.333  0.333  0.667  0.000    5    5    4    2    2    2    3    0     3  25     78.6     81.0 2
2021 06 10 32668 32668.5 2562  8  1.000  0.333  0.333  0.333  1.000  2.000  1.333  1.667    4    2    2    2    4    7    5    6     4  27     73.3     75.6 2
2021 06 11 32669 32669.5 2562  9  2.333  2.667  2.000  1.667  2.333  1.667  1.333  2.333    9   12    7    6    9    6    5    9     8  19     77.3     79.7 2
2021 06 12 32670 32670.5 2562 10  3.000  3.667  1.333  2.000  2.333  2.000  1.333  1.333   15   22    5    7    9    7    5    5     9   8     77.6     80.0 2
2021 06 13 32671 32671.5 2562 11  3.000  2.667  0.333  0.667  0.333  1.000  0.333  0.000   15   12    2    3    2    4    2    0     5  15     68.9     71.1 2
2021 06 14 32672 32672.5 2562 12  0.667  0.333  0.667  1.000  0.667  0.333  1.333  1.667    3    2    3    4    3    2    5    6     4  12     76.8     79.3 2
2021 06 15 32673 32673.5 2562 13  1.667  1.333  1.667  1.667  3.333  3.667  5.000  3.667    6    5    6    6   18   22   48   22    17  11     75.5     77.9 2
2021 06 16 32674 32674.5 2562 14  4.000  3.000  2.333  2.333  2.000  2.667  2.333  3.000   27   15    9    9    7   12    9   15    13  11     -1.0     -1.0 2
2021 06 17 32675 32675.5 2562 15  1.333  2.333  2.000  0.667  1.333  1.667  1.000  0.667    5    9    7    3    5    6    4    3     5  12     85.0     87.7 2
2021 06 18 32676 32676.5 2562 16  2.000  1.667  1.667  1.667  2.333  1.000  1.333  1.333    7    6    6    6    9    4    5    5     6  21     77.0     79.5 2
2021 06 19 32677 32677.5 2562 17  1.333  1.000  1.000  0.667  0.333  0.667  0.333  0.667    5    4    4    3    2    3    2    3     3  15     77.1     79.6 2
2021 06 20 32678 32678.5 2562 18  0.667  1.000  0.333  0.333  0.333  0.333  1.000  2.667    3    4    2    2    2    2    4   12     4  14     76.4     78.9 2
2021 06 21 32679 32679.5 2562 19  0.667  0.333  0.000  0.667  1.000  1.000  1.333  1.000    3    2    0    3    4    4    5    4     3  13     79.1     81.7 2
2021 06 22 32680 32680.5 2562 20  1.333  2.333  1.333  1.333  2.000  1.000  0.667  1.333    5    9    5    5    7    4    3    5     5  16     80.8     83.5 2
2021 06 23 32681 32681.5 2562 21  2.333  1.000  0.667  0.667  0.667  0.333  0.333  0.000    9    4    3    3    3    2    2    0     3  12     79.7     82.3 2
2021 06 24 32682 32682.5 2562 22  0.333  0.667  1.000  0.333  1.000  1.000  1.667  2.333    2    3    4    2    4    4    6    9     4  11     80.6     83.3 2
2021 06 25 32683 32683.5 2562 23  3.000  1.667  1.333  1.333  1.333  1.000  0.667  0.333   15    6    5    5    5    4    3    2     6  23     83.4     86.1 2
2021 06 26 32684 32684.5 2562 24  0.333  0.333  0.667  1.333  1.333  1.000  0.333  0.333    2    2    3    5    5    4    2    2     3  19     82.4     85.1 2
2021 06 27 32685 32685.5 2562 25  0.333  0.333  1.000  0.333  1.000  1.000  0.667  0.667    2    2    4    2    4    4    3    3     3  33     87.0     89.9 2
2021 06 28 32686 32686.5 2562 26  1.000  0.333  0.333  0.333  0.667  1.000  0.667  0.667    4    2    2    2    3    4    3    3     3  46     88.6     91.6 2
2021 06 29 32687 32687.5 2562 27  1.000  0.333  0.667  0.667  1.667  2.000  2.333  0.333    4    2    3    3    6    7    9    2     4  56     92.5     95.6 2
2021 06 30 32688 32688.5 2563  1  0.333  2.000  2.667  3.000  1.333  3.000  3.667  4.000    2    7   12   15    5   15   22   27    13  54     94.1     97.3 2
2021 07 01 32689 32689.5 2563  2  3.000  2.333  1.000  0.667  0.333  0.667  0.667  0.667   15    9    4    3    2    3    3    3     5  57     94.1     97.2 2
2021 07 02 32690 32690.5 2563  3  0.667  1.333  1.333  1.000  1.000  1.667  1.000  1.000    3    5    5    4    4    6    4    4     4  62     94.9     98.1 2
2021 07 03 32691 32691.5 2563  4  2.000  0.667  1.333  0.667  1.000  0.667  0.333  0.000    7    3    5    3    4    3    2    0     3  60     93.7     96.8 2
2021 07 04 32692 32692.5 2563  5  0.333  1.333  0.667  0.333  0.333  0.667  0.333  0.333    2    5    3    2    2    3    2    2     3  50     91.1     94.1 2
2021 07 05 32693 32693.5 2563  6  2.000  1.333  1.000  2.000  2.000  1.333  2.667  2.000    7    5    4    7    7    5   12    7     7  45     89.4     92.4 2
2021 07 06 32694 32694.5 2563  7  2.000  1.333  2.333  1.000  2.667  1.333  1.667  0.667    7    5    9    4   12    5    6    3     6  49     83.2     86.0 2
2021 07 07 32695 32695.5 2563  8  1.000  1.333  1.667  1.000  0.667  1.000  1.333  2.000    4    5    6    4    3    4    5    7     5  20     76.0     78.6 2
2021 07 08 32696 32696.5 2563  9  1.333  1.000  1.667  0.333  0.667  0.667  1.000  0.333    5    4    6    2    3    3    4    2     4  16     73.4     75.9 2
2021 07 09 32697 32697.5 2563 10  1.667  1.333  1.000  1.000  0.333  0.667  0.667  1.333    6    5    4    4    2    3    3    5     4  11     73.8     76.2 2
2021 07 10 32698 32698.5 2563 11  2.667  2.333  0.667  0.333  0.333  1.333  1.333  2.000   12    9    3    2    2    5    5    7     6  15     74.0     76.5 2
2021 07 11 32699 32699.5 2563 12  0.333  0.000  0.333  0.333  1.000  1.333  1.333  1.000    2    0    2    2    4    5    5    4     3  21     73.6     76.0 2
2021 07 12 32700 32700.5 2563 13  1.000  0.333  0.667  0.667  2.333  2.667  2.333  2.333    4    2    3    3    9   12    9    9     6  23     71.6     74.0 2
2021 07 13 32701 32701.5 2563 14  2.333  1.000  0.333  0.667  0.667  0.667  1.000  1.333    9    4    2    3    3    3    4    5     4  21     72.0     74.3 2
2021 07 14 32702 32702.5 2563 15  0.000  0.667  1.000  2.333  3.667  4.333  4.000  3.000    0    3    4    9   22   32   27   15    14  30     72.1     74.5 2
2021 07 15 32703 32703.5 2563 16  1.667  2.000  1.667  2.333  2.333  2.333  2.667  2.333    6    7    6    9    9    9   12    9     8  22     73.5     75.9 2
2021 07 16 32704 32704.5 2563 17  1.667  0.333  0.333  0.333  0.667  1.000  1.667  0.667    6    2    2    2    3    4    6    3     4  35     75.0     77.5 2
2021 07 17 32705 32705.5 2563 18  1.000  0.667  0.333  0.333  1.000  1.667  1.000  0.333    4    3    2    2    4    6    4    2     3  49     77.4     80.0 2
2021 07 18 32706 32706.5 2563 19  0.333  0.333  0.333  1.000  1.333  1.000  0.333  2.000    2    2    2    4    5    4    2    7     4  48     80.4     83.0 2
2021 07 19 32707 32707.5 2563 20  1.667  2.000  2.667  0.333  1.667  1.667  2.333  1.667    6    7   12    2    6    6    9    6     7  48     82.6     85.3 2
2021 07 20 32708 32708.5 2563 21  2.333  1.333  3.000  1.667  1.333  2.333  3.333  2.667    9    5   15    6    5    9   18   12    10  46     87.0     89.8 2
2021 07 21 32709 32709.5 2563 22  2.000  2.000  1.000  1.333  2.000  2.333  0.667  0.000    7    7    4    5    7    9    3    0     5  72     93.5     96.5 2
2021 07 22 32710 32710.5 2563 23  1.333  1.667  3.333  3.000  3.000  1.000  0.667  0.333    5    6   18   15   15    4    3    2     8  76     89.0     91.8 2
2021 07 23 32711 32711.5 2563 24  0.000  0.333  0.667  0.667  0.667  0.667  0.333  1.333    0    2    3    3    3    3    2    5     3  57     87.4     90.2 2
2021 07 24 32712 32712.5 2563 25  0.333  1.000  0.667  0.667  0.333  0.667  0.333  1.333    2    4    3    3    2    3    2    5     3  32     83.9     86.5 2
2021 07 25 32713 32713.5 2563 26  0.333  0.667  0.333  0.333  0.333  0.333  0.333  1.000    2    3    2    2    2    2    2    4     2  36     81.6     84.2 2
2021 07 26 32714 32714.5 2563 27  0.667  1.000  0.667  0.333  0.667  0.333  1.000  1.000    3    4    3    2    3    2    4    4     3  31     80.8     83.4 2
2021 07 27 32715 32715.5 2564  1  0.000  0.333  1.000  1.333  0.667  1.000  1.000  2.667    0    2    4    5    3    4    4   12     4  18     79.6     82.1 2
2021 07 28 32716 32716.5 2564  2  3.667  3.000  2.667  2.333  2.000  2.667  3.667  1.000   22   15   12    9    7   12   22    4    13   6     78.8     81.2 2
2021 07 29 32717 32717.5 2564  3  2.000  3.000  2.333  1.667  1.333  1.333  1.333  2.333    7   15    9    6    5    5    5    9     8   3     75.8     78.1 2
2021 07 30 32718 32718.5 2564  4  0.333  1.333  1.667  1.667  2.333  1.667  1.667  1.667    2    5    6    6    9    6    6    6     6   0     75.5     77.8 2
2021 07 31 32719 32719.5 2564  5  1.667  1.333  2.333  1.333  1.333  1.000  1.667  1.000    6    5    9    5    5    4    6    4     6   3     75.9     78.2 2
2021 08 01 32720 32720.5 2564  6  1.000  0.333  0.000  0.667  1.000  1.000  1.333  0.667    4    2    0    3    4    4    5    3     3   8     74.9     77.2 2
2021 08 02 32721 32721.5 2564  7  1.000  0.333  0.333  1.667  2.667  4.000  4.667  4.000    4    2    2    6   12   27   39   27    15  13     74.6     76.8 2
2021 08 03 32722 32722.5 2564  8  3.667  2.333  2.333  2.000  2.333  1.000  0.667  1.333   22    9    9    7    9    4    3    5     8  17     75.9     78.1 2
2021 08 04 32723 32723.5 2564  9  2.000  1.333  1.333  1.333  0.667  1.333  0.333  0.000    7    5    5    5    3    5    2    0     4  17     70.8     72.8 2
2021 08 05 32724 32724.5 2564 10  0.000  0.000  0.000  0.333  0.333  1.000  0.667  0.000    0    0    0    2    2    4    3    0     1  22     74.3     76.5 2
2021 08 06 32725 32725.5 2564 11  0.667  2.000  1.000  1.000  1.333  2.333  2.000  2.667    3    7    4    4    5    9    7   12     6   8     74.4     76.5 2
2021 08 07 32726 32726.5 2564 12  2.667  2.667  2.333  2.333  2.667  2.667  2.333  1.333   12   12    9    9   12   12    9    5    10   0     73.7     75.8 2
2021 08 08 32727 32727.5 2564 13  2.333  0.667  0.333  0.333  1.000  1.000  1.000  1.333    9    3    2    2    4    4    4    5     4   0     73.5     75.5 2
2021 08 09 32728 32728.5 2564 14  1.333  0.667  1.667  1.000  0.667  0.333  1.000  0.333    5    3    6    4    3    2    4    2     4   7     73.0     75.0 2
2021 08 10 32729 32729.5 2564 15  1.667  2.000  1.000  1.333  2.000  1.333  1.000  2.333    6    7    4    5    7    5    4    9     6   0     73.3     75.3 2
2021 08 11 32730 32730.5 2564 16  2.333  1.667  2.000  1.333  1.333  0.333  0.333  0.333    9    6    7    5    5    2    2    2     5  18     73.8     75.8 2
2021 08 12 32731 32731.5 2564 17  0.000  0.333  0.667  0.333  1.000  1.000  1.667  1.667    0    2    3    2    4    4    6    6     3   7     73.6     75.6 2
2021 08 13 32732 32732.5 2564 18  1.333  1.000  2.333  1.667  1.000  1.333  0.333  0.667    5    4    9    6    4    5    2    3     5   9     72.9     74.8 2
2021 08 14 32733 32733.5 2564 19  0.667  0.667  1.000  0.667  0.333  1.333  0.667  0.333    3    3    4    3    2    5    3    2     3  19     72.6     74.5 2
2021 08 15 32734 32734.5 2564 20  2.333  2.000  3.333  1.333  1.333  1.667  1.667  2.667    9    7   18    5    5    6    6   12     8  21     74.6     76.5 2
2021 08 16 32735 32735.5 2564 21  3.000  2.333  1.333  1.000  2.000  1.667  0.667  2.000   15    9    5    4    7    6    3    7     7  20     74.4     76.3 2
2021 08 17 32736 32736.5 2564 22  1.000  1.000  0.667  2.333  1.333  1.333  0.000  1.667    4    4    3    9    5    5    0    6     4  15     73.1     75.0 2
2021 08 18 32737 32737.5 2564 23  2.667  2.000  1.000  1.333  1.333  1.000  1.333  0.333   12    7    4    5    5    4    5    2     6  13     75.3     77.1 2
2021 08 19 32738 32738.5 2564 24  0.000  0.333  0.333  1.333  1.333  1.333  1.333  1.000    0    2    2    5    5    5    5    4     4  22     74.9     76.7 2
2021 08 20 32739 32739.5 2564 25  0.000  0.667  2.333  1.667  2.333  2.667  1.333  0.333    0    3    9    6    9   12    5    2     6  12     77.7     79.5 2
2021 08 21 32740 32740.5 2564 26  0.333  0.333  1.000  1.333  1.333  0.667  0.667  0.333    2    2    4    5    5    3    3    2     3  16     77.1     78.9 2
2021 08 22 32741 32741.5 2564 27  0.667  0.333  0.667  0.333  0.667  0.667  0.333  0.000    3    2    3    2    3    3    2    0     2  19     77.1     78.8 2
2021 08 23 32742 32742.5 2565  1  0.333  0.333  0.333  0.333  0.333  0.000  0.333  1.000    2    2    2    2    2    0    2    4     2  16     78.1     79.8 2
2021 08 24 32743 32743.5 2565  2  0.333  0.333  0.667  1.000  0.333  0.667  2.000  2.333    2    2    3    4    2    3    7    9     4  20     80.9     82.6 2
2021 08 25 32744 32744.5 2565  3  2.333  3.000  3.333  1.333  1.333  1.667  1.000  0.333    9   15   18    5    5    6    4    2     8  36     83.6     85.4 2
